Project Name,Project Link,File Name,File Link,Function Name,Line No,Link,Role,Type
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeWord.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeWord.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeWord.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeWord.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeWord.js#L29,Stub,29,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeWord.js#L29,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeWordSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeWordSync.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeWordSync.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeWordSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeWordSync.js#L24,Stub,24,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeWordSync.js#L24,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/command-processor.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/command-processor.test.js#L401,Stub,401,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/command-processor.test.js#L401,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/command-processor.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/command-processor.test.js#L402,Stub,402,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/command-processor.test.js#L402,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/ui.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/ui.test.js#L23,Stub,23,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/ui.test.js#L23,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/ui.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/ui.test.js#L65,Stub,65,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/ui.test.js#L65,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/ui.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/ui.test.js#L66,Stub,66,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/ui.test.js#L66,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/ui.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/ui.test.js#L67,Stub,67,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/ui.test.js#L67,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/update-check.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L22,Stub,22,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L22,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/update-check.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L23,Stub,23,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L23,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/update-check.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L24,Stub,24,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L24,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/update-check.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L25,Stub,25,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L25,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/update-check.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L26,Stub,26,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L26,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/update-check.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L27,Stub,27,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L27,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/update-check.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L28,Stub,28,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L28,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/update-check.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L29,Stub,29,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L29,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/app/update-check.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L30,spy,30,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/app/update-check.test.js#L30,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cli/library_migrate.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cli/library_migrate.test.js#L32,spy,32,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cli/library_migrate.test.js#L32,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L261,Stub,261,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L261,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L262,Stub,262,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L262,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L241,spy,241,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L241,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L242,spy,242,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L242,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L243,Stub,243,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L243,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L244,Stub,244,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L244,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L245,Stub,245,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L245,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L246,Stub,246,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L246,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L247,Stub,247,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L247,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L248,Stub,248,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L248,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/cloud.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L249,Stub,249,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/cloud.test.js#L249,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L128,Stub,128,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L128,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L138,Stub,138,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L138,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L192,Stub,192,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L192,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L240,Stub,240,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L240,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L258,Stub,258,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L258,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L322,nock,322,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L322,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L338,nock,338,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L338,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L356,nock,356,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L356,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L361,Stub,361,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L361,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L380,nock,380,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L380,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/flash.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L385,Stub,385,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/flash.test.js#L385,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/function.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/function.test.js#L14,Stub,14,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/function.test.js#L14,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/function.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/function.test.js#L42,Stub,42,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/function.test.js#L42,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/keys.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L25,Stub,25,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L25,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/keys.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L34,Stub,34,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L34,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/keys.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L35,Stub,35,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L35,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/keys.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L36,Stub,36,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L36,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/keys.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L39,Stub,39,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L39,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/keys.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L40,Stub,40,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L40,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/keys.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L47,Stub,47,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/keys.test.js#L47,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/preprocess.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/preprocess.test.js#L67,mock,67,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/preprocess.test.js#L67,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/preprocess.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/preprocess.test.js#L79,mock,79,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/preprocess.test.js#L79,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/preprocess.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/preprocess.test.js#L92,mock,92,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/preprocess.test.js#L92,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/serial.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/serial.test.js#L68,useFakeTimers,68,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/serial.test.js#L68,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,test/lib/mocha-utils.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/test/lib/mocha-utils.js#L31,Stub,31,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/test/lib/mocha-utils.js#L31,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,test/lib/mocha-utils.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/test/lib/mocha-utils.js#L34,Stub,34,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/test/lib/mocha-utils.js#L34,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,test/lib/mocha-utils.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/test/lib/mocha-utils.js#L37,Stub,37,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/test/lib/mocha-utils.js#L37,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,test/lib/mocha-utils.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/test/lib/mocha-utils.js#L40,Stub,40,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/test/lib/mocha-utils.js#L40,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/variable.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/variable.test.js#L21,Stub,21,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/variable.test.js#L21,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/variable.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/variable.test.js#L45,Stub,45,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/variable.test.js#L45,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/variable.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/variable.test.js#L46,Stub,46,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/variable.test.js#L46,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/variable.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/variable.test.js#L72,Stub,72,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/variable.test.js#L72,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/variable.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/variable.test.js#L73,Stub,73,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/variable.test.js#L73,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/whoami.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/whoami.test.js#L122,Stub,122,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/whoami.test.js#L122,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/whoami.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/whoami.test.js#L123,Stub,123,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/whoami.test.js#L123,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/whoami.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/whoami.test.js#L124,Stub,124,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/whoami.test.js#L124,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/whoami.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/whoami.test.js#L125,Stub,125,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/whoami.test.js#L125,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/cmd/whoami.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/whoami.test.js#L126,Stub,126,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/cmd/whoami.test.js#L126,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/lib/api-cache.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L8,Stub,8,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L8,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/lib/api-cache.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L9,Stub,9,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L9,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/lib/api-cache.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L19,Stub,19,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L19,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/lib/api-cache.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L32,Stub,32,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L32,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/lib/api-cache.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L50,Stub,50,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L50,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/lib/api-cache.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L63,Stub,63,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/api-cache.test.js#L63,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/lib/connect/executor.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/connect/executor.test.js#L18,Stub,18,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/connect/executor.test.js#L18,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/lib/connect/windows.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/connect/windows.test.js#L13,Stub,13,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/connect/windows.test.js#L13,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/lib/connect/windows.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/connect/windows.test.js#L14,spy,14,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/connect/windows.test.js#L14,,
particle-iot/particle-cli,https://github.com/particle-iot/particle-cli,src/lib/connect/windows.test.js,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/connect/windows.test.js#L15,Stub,15,https://github.com/particle-iot/particle-cli/blob/a31621b7510560e0c7a4da04faf8a907474271c1/src/lib/connect/windows.test.js#L15,,
